H_mean,H_std,S_mean,S_std,V_mean,V_std,gabor_0,gabor_1,gabor_2,gabor_3,gabor_4,gabor_5,gabor_6,gabor_7,gabor_8,gabor_9,gabor_10,gabor_11,gabor_12,gabor_13,gabor_14,gabor_15,gabor_16,gabor_17,gabor_18,gabor_19,gabor_20,gabor_21,gabor_22,gabor_23,label
8.5072021484375,10.364591300025191,32.4278564453125,36.17707738499639,76.31158447265625,83.17422119776464,0.06607015146002362,45.61577767673407,0.09176080087831828,56.12731463060284,0.13756449495585593,47.81097638635137,0.04026529003951269,29.44390790213446,0.0852754050143251,47.87409983088672,0.10110242298827538,33.9533639937497,0.06607015146002383,44.55023416227847,0.09176080087831726,52.87657758421764,0.13756449495585538,47.08754052051417,0.04026529003951392,41.89144939869223,0.08527540501432507,53.35098025205878,0.10110242298827554,34.53354999356412,kering
8.23614501953125,11.500598009352354,20.55096435546875,24.982788807874247,78.42999267578125,86.79173157212071,0.07024439983052709,48.69915050421702,0.09755815967163362,62.35812995090244,0.14625568691197083,56.6886085654219,0.042809212183190434,50.6013304608279,0.09066302275938908,63.870473551762025,0.10748997644602923,44.09513410160453,0.07024439983052663,58.65847341381486,0.09755815967163264,61.937808555027935,0.14625568691197027,55.0152856351563,0.04280921218319176,53.867941579238774,0.09066302275938905,63.47554829734926,0.10748997644602933,44.3969526080835,kering
5.644775390625,5.441284786273539,44.5260009765625,42.94937412828874,105.03692626953125,100.63636892891512,0.08464889589600912,33.338296954363614,0.1175636851019323,55.45077432777937,0.17624725167386746,58.28328190169603,0.05158777858772738,24.601102215125884,0.10925461380113852,43.505731150042244,0.12953214559447523,38.11520880533175,0.08464889589600988,25.117285755549677,0.11756368510193127,53.182166819590094,0.17624725167386682,54.020423987169636,0.05158777858772909,28.522518011109238,0.10925461380113854,46.89568480270981,0.1295321455944754,38.68859281000509,kering
6.66192626953125,5.342838518795341,54.32415771484375,43.70967547215806,120.51885986328125,96.2472085673183,0.09638163100874039,43.61469516751567,0.1338585648115517,57.426574531524594,0.2006759497253669,58.16490889192613,0.05873808734033782,26.913499625719997,0.12439781714719636,56.34789092490325,0.1474859102213734,43.2483282057673,0.09638163100874056,31.669202906645033,0.13385856481155067,54.64672285637223,0.2006759497253663,57.71003930485644,0.05873808734033975,21.350522894679663,0.12439781714719629,49.734002755112535,0.14748591022137358,39.373498789494676,kering
6.21588134765625,5.445258852818925,50.9473876953125,44.67972824150185,112.3037109375,97.87974261587152,0.08966995275368073,25.577423650940247,0.12453712451949267,51.077599532854364,0.18670158143559268,57.642088256098745,0.05464777324812017,26.83790519727222,0.1157351900927937,52.26374936042886,0.13721550945931574,43.175750028356944,0.08966995275368078,30.73638443032368,0.12453712451949175,62.30587779953491,0.18670158143559212,62.81426609594621,0.05464777324812209,26.21389046341705,0.11573519009279365,55.10833282028723,0.13721550945931593,44.45102166115193,kering
9.70086669921875,7.946426097648865,37.8658447265625,31.206756336320566,112.26605224609375,90.05106016807217,0.09778667407051064,30.55742096668927,0.13580994336552035,72.75679233709212,0.20360138632438218,68.40498331303678,0.05959436608573202,36.67428040400241,0.12621127774184193,67.58043724656494,0.149635947035407,51.05000375404899,0.0977866740705104,46.96673450148481,0.13580994336551921,71.4639600254568,0.20360138632438157,67.73630626530073,0.05959436608573386,38.098225656390326,0.12621127774184193,71.47231099117532,0.14963594703540722,51.97416313292114,kering
6.25396728515625,4.376731257111477,65.22344970703125,45.413991236331384,131.8631591796875,91.29654113397395,0.10214189053069775,26.102849815046262,0.14185863769350296,45.510923190053795,0.2126693714815158,44.07883658801177,0.06224857604407291,25.22698178514983,0.1318324673313985,47.14467092980486,0.1563004230057663,36.023253232168315,0.10214189053069739,30.796563625262152,0.141858637693502,48.880889190735616,0.212669371481515,47.81283287852466,0.06224857604407498,22.29308393539572,0.1318324673313984,45.657287460208416,0.15630042300576652,34.719075518803365,kering
7.9444580078125,6.9756195855801115,63.60760498046875,55.373029365649806,102.26300048828125,88.34711789532884,0.0801391429074361,25.806774505778126,0.11130036442156091,41.90329300426832,0.16685750640252434,41.189366706516864,0.04883938906418732,14.298390546789069,0.10343396704739541,38.6966341041381,0.12263119343759682,29.687590772777455,0.08013914290743647,22.966128386512025,0.11130036442155994,40.20635721278223,0.16685750640252361,38.9403321058321,0.04883938906418891,24.582877517685187,0.10343396704739534,43.339157453775854,0.12263119343759701,31.546200640970937,kering
7.76995849609375,8.031751464660388,47.127197265625,47.486115955623596,91.479736328125,88.6442458581413,0.07570474923696265,34.70727133943005,0.10514170569866393,53.863092660858236,0.1576246665764608,52.30314964568065,0.04613692594967427,28.13502137271017,0.09771058503772351,52.276094970679495,0.11584555825042725,37.536878142535926,0.07570474923696252,33.38274953286026,0.10514170569866298,53.919064758373025,0.15762466657646018,48.46195508839874,0.04613692594967575,35.48303233097576,0.0977105850377234,55.97786502457777,0.11584555825042744,39.37069126504392,kering
9.82489013671875,8.04024533406011,56.60076904296875,44.70342239168794,109.012451171875,84.16416419368426,0.09036557271022685,27.703020970630245,0.1255032286211042,40.63482140077885,0.18814992998465574,40.5537745006698,0.05507170657790185,26.433119231431704,0.1166330126680368,42.76330581677741,0.13827996688118768,31.230380179192203,0.0903655727102266,26.48363237137812,0.12550322862110336,41.54727429032417,0.18814992998465513,41.47854378820685,0.055071706577903584,28.610388886438987,0.1166330126680367,42.59018188878368,0.138279966881188,30.800788529431212,kering
14.8834228515625,14.64517117259857,49.8270263671875,49.02522954439035,88.6693115234375,80.75706024194128,0.07848200148769129,41.25379330260463,0.10899886184461519,49.62304873221568,0.16340717645109998,46.2288884276183,0.04782947341501721,38.88310971636284,0.10129512821303502,44.544923909263375,0.12009538855342267,30.43299935404736,0.07848200148769141,32.883650397770154,0.10899886184461413,42.494450789153305,0.1634071764510993,41.041376292380725,0.04782947341501863,30.924517748270972,0.10129512821303496,43.04033020292268,0.1200953885534228,30.972774962981877,kering
10.05755615234375,8.590150967065924,57.78094482421875,43.618466343265176,116.9874267578125,87.55414180486848,0.09650585934683854,30.732935072868344,0.13403109796826093,38.83247757587088,0.20093460523336892,41.838958583131365,0.05881379611281853,29.232052843033088,0.12455815614463284,42.18674042536569,0.14767600795397984,31.21183281535609,0.09650585934683834,32.0658223668257,0.13403109796826013,41.312459049191155,0.20093460523336817,40.166939865591864,0.058813796112820456,29.366757015280818,0.1245581561446327,38.53087220255988,0.14767600795398012,30.9380311783369,kering
6.983642578125,9.829030463714343,28.53253173828125,34.40929101125075,71.96820068359375,81.52890473123364,0.061966504726585436,36.87684389111201,0.08606149638966709,35.879985735384906,0.1290203024893951,32.223971350990084,0.03776439481995876,24.54316815893202,0.07997891137087734,29.96485477789213,0.09482290616153488,19.64781958474597,0.06196650472658555,30.922141822475417,0.0860614963896662,28.1542138313856,0.1290203024893946,27.45890699947183,0.03776439481995984,43.08318841838299,0.07997891137087727,33.686389679985496,0.09482290616153502,21.787754007170335,kering
7.39825439453125,7.535861488817506,27.8516845703125,29.582963147528073,85.9168701171875,87.78143661296872,0.07524548617521837,26.092188236882997,0.1045038632625834,59.39483265059616,0.15666843611921816,52.58215734398334,0.045857036166210605,32.735036146342836,0.09711782351481335,50.20628167439697,0.11514278086449323,36.63228888640229,0.07524548617521853,40.52761866906643,0.10450386326258246,50.75825266581158,0.15666843611921766,47.40256767798489,0.045857036166212006,21.806034987625104,0.09711782351481327,43.99360506811345,0.11514278086449341,33.75899812454162,kering
9.86456298828125,10.602867761368877,14.62664794921875,15.915547084781478,87.401611328125,87.61202350387009,0.08096022467494102,39.65617672808658,0.11244071477505495,63.6446922596393,0.16856707867030724,58.031237991522175,0.04933978288475763,35.5914666843379,0.10449372063848897,61.65417426668331,0.12388763608729274,44.331039033170185,0.08096022467494096,40.98704108938481,0.11244071477505388,57.10290789236102,0.16856707867030657,56.535623684380134,0.049339782884759195,34.19807574868502,0.10449372063848889,47.109780844066584,0.12388763608729296,38.667892511872815,kering
8.95013427734375,10.602009419998419,30.42559814453125,30.294023549231667,89.62579345703125,84.80705379431474,0.07871712490963276,40.46000784369983,0.10932541041497337,50.73225824934944,0.16389672633220267,48.47480748157784,0.047972765243026495,35.653782150439795,0.10159859724695357,54.57824313933186,0.1204551810941432,37.46563508336285,0.07871712490963251,32.069782952791584,0.10932541041497244,46.45581187607792,0.16389672633220212,46.31954798649094,0.04797276524302793,28.51999802081684,0.10159859724695348,50.21304190384619,0.12045518109414344,34.72481019430016,kering
7.6907958984375,6.792399622244294,51.39093017578125,44.8871843580521,98.93121337890625,86.51933556779181,0.08057667335211356,26.93182595870882,0.11190802375221237,36.78884130180957,0.16776848743283512,34.60777021873338,0.04910603428698074,26.394396506704858,0.1039986787220542,40.53434875962525,0.12330071495541531,29.093882960006454,0.08057667335211366,27.854791193691234,0.11190802375221126,36.16910440693914,0.1677684874328344,34.506460616840684,0.04910603428698222,22.817992083098865,0.10399867872205418,37.297355865974495,0.12330071495541547,27.00540544086503,kering
5.33734130859375,5.3084113091086405,40.189453125,40.03149695100631,89.5838623046875,88.99270249293852,0.07298605757870855,33.87376553544935,0.10136588078544978,55.081859350493716,0.15196408556304064,53.031864151321265,0.04448006720592163,26.998440035958616,0.09420162483188917,52.71625935247724,0.11168533902989465,40.030224280152346,0.07298605757870819,31.71891298599224,0.10136588078544889,48.68018712917022,0.15196408556304009,49.7804590648082,0.044480067205923145,25.943091417380995,0.09420162483188901,48.563123374176506,0.11168533902989479,37.50527200151899,kering
6.6126708984375,7.706729354204531,45.2109375,41.86008435965766,94.65582275390625,86.71724596968149,0.07720623812906709,38.6543793932364,0.10722703197996909,64.11573579527554,0.16075091279445455,58.321259826421816,0.04705198190755679,29.701618356601614,0.09964852631028429,54.74418122606099,0.11814317921431423,40.298665964070594,0.07720623812906693,32.22904341607407,0.10722703197996811,53.271037814064925,0.16075091279445394,51.19949455556501,0.047051981907558285,36.73911588493812,0.09964852631028415,62.77102028212184,0.11814317921431447,43.489014591278064,kering
8.549560546875,9.748866110060234,23.0550537109375,26.942842628304824,75.46954345703125,78.62815350477757,0.06773657329462421,35.96151513843126,0.0940751924570418,53.611033131327886,0.14103414763553757,50.46973256049915,0.04128086147405022,43.92927892039467,0.08742622189199281,63.06324639823595,0.10365242902694215,42.21498043422753,0.06773657329462443,33.96920501648586,0.09407519245704087,52.28974747170436,0.141034147635537,50.3884115401917,0.04128086147405148,36.78436828006765,0.08742622189199277,57.94789738293943,0.10365242902694233,40.516628051893406,kering
8.79034423828125,10.235826568274634,34.6763916015625,38.64356304877257,82.35455322265625,80.88485536044601,0.0715512349578766,29.92359544758739,0.09937314321944712,54.86603701106777,0.14897664501955374,52.26419381348711,0.04360563983279826,34.655417356581424,0.09234972836409926,60.925335402794374,0.1094897326884702,41.83978011096433,0.07155123495787666,33.84911516861612,0.09937314321944621,60.638378820112294,0.14897664501955313,55.00272768648651,0.04360563983279954,39.27772151908107,0.09234972836409908,57.16612027676691,0.10948973268847041,42.54347487430379,kering
11.77203369140625,15.407897085346036,32.30096435546875,44.50879021380587,68.20660400390625,73.81506731643684,0.06047059583075501,34.83837962895123,0.0839839198246207,43.04468023826932,0.12590567436750544,40.61953243830539,0.036852739492518743,26.507294656203747,0.07804817208638112,38.363369706779636,0.09253382386648837,27.02978673837969,0.06047059583075512,27.54965139478334,0.08398391982461977,35.32733438548509,0.125905674367505,34.00805034104192,0.036852739492519784,23.477799610936934,0.07804817208638107,36.50105569318184,0.09253382386648844,27.46599643366654,kering
8.019775390625,7.185154138124883,43.71063232421875,39.503931633354476,88.4901123046875,78.00032802344316,0.07426986787932754,21.936817575798315,0.10314888655670058,41.773096645889794,0.15463710373722556,37.777506295080734,0.045262462780441215,24.704736031244742,0.09585861275953295,46.929970223062085,0.1136498620282782,34.41983348839945,0.07426986787932774,25.03101646258383,0.10314888655669943,46.71930315701583,0.15463710373722497,42.84232319860611,0.045262462780442464,20.167762285013918,0.09585861275953289,39.106468772323204,0.11364986202827831,31.14003226682994,kering
8.68646240234375,7.279264572057551,46.06597900390625,38.41355459412992,99.14990234375,82.47594488313221,0.0834781539409401,25.800677023340512,0.11593771305487302,37.45405315813444,0.1738096528154763,35.54971450044334,0.050874290524804064,22.266648134579484,0.10774356089480211,39.54034972164541,0.12774064299101723,30.516642706363413,0.08347815394094031,46.191328295418096,0.1159377130548719,48.20071988976369,0.17380965281547567,41.80123961751659,0.05087429052480573,36.68992103283145,0.10774356089480211,41.887994445812964,0.12774064299101737,29.517718161004936,kering
